date,open,high,low,close,volume
2020-08-17 00:00:00+0000,2.09,4.55,2.0,3.9779,108198460.39
2020-08-24 00:00:00+0000,3.9805,6.8,3.78,5.8912,198385332.77
2020-08-31 00:00:00+0000,5.8875,6.8619,3.5321,4.784,151349527.32
2020-09-07 00:00:00+0000,4.7849,5.4771,4.001,5.3213,85519437.83
2020-09-14 00:00:00+0000,5.3198,5.5761,4.3715,4.6518,68437919.06
2020-09-21 00:00:00+0000,4.656,4.6969,3.9,4.2962,58440761.61
2020-09-28 00:00:00+0000,4.2999,4.6112,3.8882,4.177,42985967.83
2020-10-05 00:00:00+0000,4.1744,4.489,3.6,4.245,46007822.58
2020-10-12 00:00:00+0000,4.2464,4.4501,3.8,4.1068,29675812.13
2020-10-19 00:00:00+0000,4.107,4.48,3.8641,4.331,38468437.63
2020-10-26 00:00:00+0000,4.3315,4.95,3.8469,4.2211,54951064.35
2020-11-02 00:00:00+0000,4.2211,4.8586,3.8842,4.3736,54072756.26
2020-11-09 00:00:00+0000,4.3733,4.63,4.2395,4.3664,37635111.32
2020-11-16 00:00:00+0000,4.3659,5.8453,4.3353,5.524,85166303.52
2020-11-23 00:00:00+0000,5.516,6.0857,4.4342,5.192,79955256.1
2020-11-30 00:00:00+0000,5.192,5.5679,4.8767,5.1268,44914170.8
2020-12-07 00:00:00+0000,5.1293,5.1564,4.54,4.8957,25975253.25
2020-12-14 00:00:00+0000,4.8966,5.7498,4.8264,5.1868,45389261.26
2020-12-21 00:00:00+0000,5.1866,5.4691,4.5859,5.1455,55455581.6
2020-12-28 00:00:00+0000,5.1462,10.5,5.108,10.1307,259392357.16
2021-01-04 00:00:00+0000,10.1453,10.68,8.6054,9.2911,147641599.39
2021-01-11 00:00:00+0000,9.2962,19.4,7.1642,17.0832,329303692.2
2021-01-18 00:00:00+0000,17.0897,18.8,14.7111,17.9745,193922122.27
2021-01-25 00:00:00+0000,17.9757,19.1,15.0316,16.1128,118827487.2
2021-02-01 00:00:00+0000,16.1153,21.7321,15.5807,19.7345,126671846.81
2021-02-08 00:00:00+0000,19.7365,30.21,19.1828,26.8724,114172360.16
2021-02-15 00:00:00+0000,26.88,42.2848,23.1555,39.5863,124062575.51
2021-02-22 00:00:00+0000,39.5867,39.7434,26.5,33.8,167171261.55
2021-03-01 00:00:00+0000,33.7964,38.68,31.31,35.095,79577877.86
2021-03-08 00:00:00+0000,35.0898,39.6,33.4053,36.4427,59336488.29
2021-03-15 00:00:00+0000,36.4427,40.1,32.07,36.6851,57034420.17
2021-03-22 00:00:00+0000,36.6802,37.7803,27.4586,32.2331,61747422.18
2021-03-29 00:00:00+0000,32.2331,46.8,31.7496,44.3135,73152796.6
2021-04-05 00:00:00+0000,44.3204,46.2616,37.69,41.3196,49756415.04
2021-04-12 00:00:00+0000,41.3133,48.36,32.0,37.363,87224347.5
2021-04-19 00:00:00+0000,37.3623,38.7007,26.6355,29.83,100357826.115
2021-04-26 00:00:00+0000,29.83,37.46,29.755,36.626,66108451.343
2021-05-03 00:00:00+0000,36.62,43.9,34.366,40.3,88015802.707
2021-05-10 00:00:00+0000,40.309,49.78,32.059,42.436,152131681.547
2021-05-17 00:00:00+0000,42.426,42.598,13.638,17.912,311082732.557
2021-05-24 00:00:00+0000,17.913,26.22,17.098,20.465,205719003.976
2021-05-31 00:00:00+0000,20.46,28.6,19.06,24.184,133875564.859
2021-06-07 00:00:00+0000,24.189,25.283,19.5,22.04,110975766.063
2021-06-14 00:00:00+0000,22.041,26.026,18.871,20.617,94025654.299
2021-06-21 00:00:00+0000,20.616,20.794,13.0,15.01,147836423.031
2021-06-28 00:00:00+0000,15.008,17.029,14.584,15.975,74544709.901
2021-07-05 00:00:00+0000,15.974,17.668,14.5,15.495,76343959.071
2021-07-12 00:00:00+0000,15.495,15.65,11.71,12.647,70298734.556
2021-07-19 00:00:00+0000,12.648,14.057,10.373,13.734,105046666.866
2021-07-26 00:00:00+0000,13.732,19.9,13.349,18.418,126270576.276
2021-08-02 00:00:00+0000,18.418,21.683,16.811,19.65,113049142.72
2021-08-09 00:00:00+0000,19.651,23.488,18.706,23.15,90290384.585
2021-08-16 00:00:00+0000,23.15,29.351,22.5,27.685,137768587.785
2021-08-23 00:00:00+0000,27.683,28.627,23.45,25.7,79490786.537
2021-08-30 00:00:00+0000,25.71,34.78,24.32,34.42,126536817.514
2021-09-06 00:00:00+0000,34.43,36.45,22.66,35.79,169900466.961
2021-09-13 00:00:00+0000,35.81,38.77,31.5,33.85,131279762.216
2021-09-20 00:00:00+0000,33.86,33.91,25.5,28.84,144608597.17
2021-09-27 00:00:00+0000,28.84,33.39,26.11,32.11,69083557.71
2021-10-04 00:00:00+0000,32.1,37.45,29.11,34.43,89384925.67
2021-10-11 00:00:00+0000,34.42,44.78,32.07,42.12,127610286.258
