date,RSI,macd_histogram,LM_Low_window_1_CS,LM_Low_window_2_CS,LM_Low_window_1_MACD,LM_Low_window_2_MACD,CBullD_gen,CBullD_Lower_Low_gen,CBullD_Higher_Low_gen,CBullD_Lower_Low_date_gen,CBullD_Higher_Low_date_gen,CBullD_neg_MACD
2017-08-17 00:00:00+0000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-18 00:00:00+0000,100.0,-11.2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-19 00:00:00+0000,100.0,-15.7113,0.0,3850.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-20 00:00:00+0000,100.0,-21.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-21 00:00:00+0000,100.0,-27.6404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-22 00:00:00+0000,100.0,-28.6296,3400.0,3400.0,3400.0,3400.0,0.0,0.0,0.0,0,0,0.0
2017-08-23 00:00:00+0000,100.0,-22.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-24 00:00:00+0000,100.0,-4.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-25 00:00:00+0000,100.0,4.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-26 00:00:00+0000,100.0,14.5236,0.0,4212.41,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-27 00:00:00+0000,100.0,18.3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-28 00:00:00+0000,100.0,24.866,0.0,4124.54,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-29 00:00:00+0000,100.0,40.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-30 00:00:00+0000,100.0,46.3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-08-31 00:00:00+0000,67.86,58.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-01 00:00:00+0000,70.68,69.6373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-02 00:00:00+0000,53.88,49.5795,0.0,4286.87,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-03 00:00:00+0000,55.06,36.3208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-04 00:00:00+0000,42.26,-0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-05 00:00:00+0000,50.35,-7.1136,3603.0,3603.0,0.0,3603.0,0.0,0.0,0.0,0,0,0.0
2017-09-06 00:00:00+0000,56.59,4.7816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-07 00:00:00+0000,58.19,16.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-08 00:00:00+0000,47.45,-4.3761,0.0,4028.93,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-09 00:00:00+0000,46.9,-19.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-10 00:00:00+0000,43.98,-35.916,0.0,3801.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-11 00:00:00+0000,46.18,-40.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-12 00:00:00+0000,45.09,-43.7396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-13 00:00:00+0000,40.09,-57.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-14 00:00:00+0000,28.41,-112.1672,0.0,0.0,3165.13,3165.13,0.0,0.0,0.0,0,0,0.0
2017-09-15 00:00:00+0000,40.94,-107.4947,2817.0,2817.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-16 00:00:00+0000,41.27,-97.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-17 00:00:00+0000,41.02,-86.5755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-18 00:00:00+0000,48.35,-52.9413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-19 00:00:00+0000,46.05,-36.1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-20 00:00:00+0000,45.86,-23.2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-21 00:00:00+0000,40.68,-31.4724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-22 00:00:00+0000,40.44,-34.6987,0.0,3505.55,0.0,3505.55,0.0,0.0,0.0,0,0,0.0
2017-09-23 00:00:00+0000,44.99,-21.9235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-24 00:00:00+0000,42.7,-19.1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-25 00:00:00+0000,48.8,1.5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-26 00:00:00+0000,47.99,13.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-27 00:00:00+0000,54.56,41.1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-28 00:00:00+0000,54.12,56.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-29 00:00:00+0000,54.12,64.0765,0.0,3952.01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-09-30 00:00:00+0000,58.39,79.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-01 00:00:00+0000,58.39,85.6835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-02 00:00:00+0000,58.43,85.7279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-03 00:00:00+0000,56.18,77.1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-04 00:00:00+0000,53.01,61.4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-05 00:00:00+0000,55.26,53.7214,4110.0,4110.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-06 00:00:00+0000,57.27,50.8781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-07 00:00:00+0000,58.68,49.6679,0.0,0.0,4312.56,4312.56,0.0,0.0,0.0,0,0,0.0
2017-10-08 00:00:00+0000,63.85,59.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-09 00:00:00+0000,66.87,71.9907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-10 00:00:00+0000,66.71,74.9676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-11 00:00:00+0000,67.53,74.5607,0.0,0.0,0.0,4710.0,0.0,0.0,0.0,0,0,0.0
2017-10-12 00:00:00+0000,77.15,108.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-13 00:00:00+0000,79.51,136.5578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-14 00:00:00+0000,81.56,159.6487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-15 00:00:00+0000,75.63,153.6582,0.0,5400.01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-16 00:00:00+0000,76.21,142.8078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-17 00:00:00+0000,70.24,115.4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-18 00:00:00+0000,67.39,84.1048,5037.95,5037.95,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-19 00:00:00+0000,70.1,68.014,0.0,0.0,0.0,5490.26,0.0,0.0,0.0,0,0,0.0
2017-10-20 00:00:00+0000,74.44,72.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-21 00:00:00+0000,74.63,68.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-22 00:00:00+0000,71.86,54.2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-23 00:00:00+0000,70.58,36.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-24 00:00:00+0000,56.61,-7.8786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-25 00:00:00+0000,60.67,-25.5047,5286.98,5286.98,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-26 00:00:00+0000,63.64,-27.8728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-27 00:00:00+0000,60.96,-37.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-28 00:00:00+0000,59.53,-47.9953,0.0,5630.03,5630.03,5630.03,0.0,0.0,0.0,0,0,0.0
2017-10-29 00:00:00+0000,67.12,-26.7527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-30 00:00:00+0000,65.66,-18.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-10-31 00:00:00+0000,70.45,6.2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-01 00:00:00+0000,73.79,36.7286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-02 00:00:00+0000,76.41,67.5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-03 00:00:00+0000,77.29,85.8445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-04 00:00:00+0000,79.38,104.5672,0.0,6901.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-05 00:00:00+0000,78.99,106.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-06 00:00:00+0000,67.55,72.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-07 00:00:00+0000,68.86,50.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-08 00:00:00+0000,71.69,44.4048,0.0,6651.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-09 00:00:00+0000,65.68,19.5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-10 00:00:00+0000,53.32,-38.2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-11 00:00:00+0000,48.8,-93.6557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-12 00:00:00+0000,42.38,-155.5116,5325.01,5325.01,5325.01,5325.01,0.0,0.0,0.0,0,0,0.0
2017-11-13 00:00:00+0000,52.53,-148.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-14 00:00:00+0000,53.98,-132.6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-15 00:00:00+0000,61.68,-76.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-16 00:00:00+0000,67.22,-1.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-17 00:00:00+0000,64.56,32.8322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-18 00:00:00+0000,65.12,53.1151,0.0,7422.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-19 00:00:00+0000,67.57,77.3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-20 00:00:00+0000,69.05,96.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-21 00:00:00+0000,67.3,93.0989,0.0,7801.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-22 00:00:00+0000,68.11,87.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-23 00:00:00+0000,64.39,64.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-24 00:00:00+0000,65.67,49.0321,0.0,7850.0,7850.0,7850.0,0.0,0.0,0.0,0,0,0.0
2017-11-25 00:00:00+0000,71.02,68.4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-26 00:00:00+0000,74.3,99.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-27 00:00:00+0000,77.63,142.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-28 00:00:00+0000,79.01,172.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-29 00:00:00+0000,74.79,163.8109,0.0,8520.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-11-30 00:00:00+0000,75.8,153.3148,0.0,0.0,0.0,8850.8,0.0,0.0,0.0,0,0,0.0
2017-12-01 00:00:00+0000,80.92,192.7174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-02 00:00:00+0000,81.4,207.4745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-03 00:00:00+0000,82.62,216.2837,0.0,10500.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-04 00:00:00+0000,84.27,229.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-05 00:00:00+0000,84.73,224.8926,0.0,0.0,0.0,11447.68,0.0,0.0,0.0,0,0,0.0
2017-12-06 00:00:00+0000,89.69,319.7843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-07 00:00:00+0000,93.46,547.6773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-08 00:00:00+0000,85.52,605.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-09 00:00:00+0000,74.0,519.5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-10 00:00:00+0000,74.73,440.8872,0.0,12368.0,0.0,12368.0,0.0,0.0,0.0,0,0,0.0
2017-12-11 00:00:00+0000,79.1,462.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-12 00:00:00+0000,77.08,420.5643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-13 00:00:00+0000,74.35,336.1092,0.0,14666.56,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-14 00:00:00+0000,75.25,267.8176,0.0,0.0,0.0,15450.0,0.0,0.0,0.0,0,0,0.0
2017-12-15 00:00:00+0000,78.49,270.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-16 00:00:00+0000,81.82,339.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-17 00:00:00+0000,79.75,330.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-18 00:00:00+0000,79.72,287.0939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-19 00:00:00+0000,67.1,125.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-20 00:00:00+0000,61.67,-55.1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-21 00:00:00+0000,55.67,-249.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-22 00:00:00+0000,45.35,-516.2379,10961.0,10961.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-23 00:00:00+0000,45.24,-676.9591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-24 00:00:00+0000,46.3,-746.7136,0.0,11640.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-25 00:00:00+0000,47.4,-754.1354,0.0,0.0,12708.0,12708.0,0.0,0.0,0.0,0,0,0.0
2017-12-26 00:00:00+0000,56.87,-606.1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-27 00:00:00+0000,55.63,-508.6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-28 00:00:00+0000,49.18,-513.7696,0.0,13150.0,0.0,13150.0,0.0,0.0,0.0,0,0,0.0
2017-12-29 00:00:00+0000,50.14,-487.6143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2017-12-30 00:00:00+0000,41.77,-578.419,11750.0,11750.0,0.0,11750.0,0.0,0.0,0.0,0,0,1.0
2017-12-31 00:00:00+0000,47.93,-531.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-01 00:00:00+0000,46.53,-501.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-02 00:00:00+0000,52.3,-379.7593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-03 00:00:00+0000,53.32,-272.2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-04 00:00:00+0000,53.93,-185.4993,0.0,13918.04,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-05 00:00:00+0000,61.31,-3.5456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-06 00:00:00+0000,61.69,114.2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-07 00:00:00+0000,56.65,119.6731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-08 00:00:00+0000,50.6,33.2303,0.0,12812.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-09 00:00:00+0000,48.37,-58.8068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-10 00:00:00+0000,50.73,-84.9593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-11 00:00:00+0000,43.64,-207.0809,0.0,11400.0,0.0,0.0,1.0,11400.0,11750.0,2018-01-11 00:00:00+00:00,2017-12-30 00:00:00+00:00,0.0
2018-01-12 00:00:00+0000,46.08,-244.0253,0.0,0.0,0.0,12500.0,1.0,12500.0,12708.0,2018-01-12 00:00:00+00:00,2017-12-25 00:00:00+00:00,1.0
2018-01-13 00:00:00+0000,48.34,-227.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-14 00:00:00+0000,45.15,-253.6366,0.0,12569.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-15 00:00:00+0000,45.5,-254.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-16 00:00:00+0000,35.75,-411.0782,9035.0,9035.0,0.0,0.0,1.0,9035.0,11750.0,2018-01-16 00:00:00+00:00,2017-12-30 00:00:00+00:00,0.0
2018-01-17 00:00:00+0000,36.24,-482.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-18 00:00:00+0000,36.15,-502.0631,0.0,0.0,10435.33,10435.33,0.0,0.0,0.0,0,0,0.0
2018-01-19 00:00:00+0000,39.28,-453.3365,0.0,10360.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-20 00:00:00+0000,46.55,-311.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-21 00:00:00+0000,41.43,-283.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-22 00:00:00+0000,38.65,-295.0995,0.0,9900.24,0.0,9900.24,1.0,9900.24,10435.33,2018-01-22 00:00:00+00:00,2018-01-18 00:00:00+00:00,1.0
2018-01-23 00:00:00+0000,38.88,-279.4578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-24 00:00:00+0000,42.09,-213.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-25 00:00:00+0000,41.34,-166.5316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-26 00:00:00+0000,40.96,-126.8301,0.0,10311.15,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-27 00:00:00+0000,43.59,-62.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-28 00:00:00+0000,46.09,12.8931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-29 00:00:00+0000,42.79,26.5449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-30 00:00:00+0000,38.05,-23.8939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-01-31 00:00:00+0000,38.4,-44.0893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-01 00:00:00+0000,33.88,-114.8904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-02 00:00:00+0000,32.51,-168.1843,0.0,8010.02,0.0,8010.02,1.0,8010.02,9035.0,2018-02-02 00:00:00+00:00,2018-01-16 00:00:00+00:00,1.0
2018-02-03 00:00:00+0000,35.13,-164.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-04 00:00:00+0000,31.09,-209.3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-05 00:00:00+0000,27.0,-297.5232,0.0,0.0,6625.0,6625.0,0.0,0.0,0.0,0,0,0.0
2018-02-06 00:00:00+0000,32.48,-282.329,6000.01,6000.01,0.0,0.0,1.0,6000.01,9035.0,2018-02-06 00:00:00+00:00,2018-01-16 00:00:00+00:00,0.0
2018-02-07 00:00:00+0000,32.28,-251.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-08 00:00:00+0000,33.77,-196.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-09 00:00:00+0000,40.61,-83.0527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-10 00:00:00+0000,39.88,-6.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-11 00:00:00+0000,37.57,23.8609,0.0,7726.53,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-12 00:00:00+0000,43.82,106.1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-13 00:00:00+0000,41.87,139.8874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-14 00:00:00+0000,48.11,222.4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-15 00:00:00+0000,51.5,307.8183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-16 00:00:00+0000,52.47,364.8295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-17 00:00:00+0000,57.52,446.1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-18 00:00:00+0000,53.0,439.5149,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0,0,0.0
2018-02-19 00:00:00+0000,57.24,468.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-20 00:00:00+0000,57.5,469.9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-21 00:00:00+0000,52.12,402.2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-22 00:00:00+0000,48.14,302.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-23 00:00:00+0000,50.23,247.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-24 00:00:00+0000,47.42,173.9169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-25 00:00:00+0000,46.75,114.1876,9274.8,9274.8,9274.8,9274.8,0.0,0.0,0.0,0,0,0.0
2018-02-26 00:00:00+0000,51.92,119.2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-27 00:00:00+0000,53.54,133.1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-02-28 00:00:00+0000,51.68,120.4952,0.0,0.0,0.0,10300.0,0.0,0.0,0.0,0,0,0.0
2018-03-01 00:00:00+0000,55.73,144.8858,0.0,10240.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-02 00:00:00+0000,56.52,160.6261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-03 00:00:00+0000,59.3,189.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-04 00:00:00+0000,59.63,200.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-05 00:00:00+0000,59.01,191.9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-06 00:00:00+0000,51.94,128.3219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-07 00:00:00+0000,45.52,28.7402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-08 00:00:00+0000,41.18,-77.5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-09 00:00:00+0000,40.88,-144.3209,0.0,8329.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-10 00:00:00+0000,37.91,-208.8677,0.0,0.0,0.0,8667.07,0.0,0.0,0.0,0,0,0.0
2018-03-11 00:00:00+0000,45.1,-190.2742,0.0,8450.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-12 00:00:00+0000,42.32,-194.4954,0.0,0.0,0.0,8780.0,0.0,0.0,0.0,0,0,0.0
2018-03-13 00:00:00+0000,42.5,-185.4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-14 00:00:00+0000,36.2,-231.9803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-15 00:00:00+0000,36.93,-243.2135,0.0,7650.0,7650.0,7650.0,0.0,0.0,0.0,0,0,0.0
2018-03-16 00:00:00+0000,37.14,-234.5222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-17 00:00:00+0000,34.36,-242.2507,0.0,0.0,0.0,7721.99,0.0,0.0,0.0,0,0,0.0
2018-03-18 00:00:00+0000,38.52,-208.2348,7322.0,7322.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-19 00:00:00+0000,42.89,-146.5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-20 00:00:00+0000,46.02,-76.6838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-21 00:00:00+0000,45.8,-26.6585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-22 00:00:00+0000,44.34,-0.3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-23 00:00:00+0000,46.34,31.2323,0.0,8269.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-24 00:00:00+0000,43.0,30.8092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2018-03-25 00:00:00+0000,42.29,27.7924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
