date,open,high,low,close,volume,price_change,gain,loss,avg_gain,avg_loss,RS,RSI,EMA_12,EMA_20,EMA_26,EMA_50,EMA_100,EMA_200,macd,signal,macd_histogram,LM_High_window_1_CS,LM_High_window_2_CS,Level_1_High_window_1_CS,LM_Low_window_1_CS,LM_Low_window_2_CS,Level_1_Low_window_1_CS,LM_High_window_1_MACD,LM_High_window_2_MACD,LM_Low_window_1_MACD,LM_Low_window_2_MACD,Level_2_High_window_1_CS,Level_2_Low_window_1_CS,CBullD_gen,CBullD_neg_MACD
2019-06-03 00:00:00+0000,8726.0,8800.95,8080.8,8115.82,45692.965104,-610.16,0.0,610.16,134.022316,106.792297,1.254981,55.65,8316.3035,8032.0552,7799.9712,6998.942,6040.9391,5556.9014,516.3323,593.5382,-77.2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04 00:00:00+0000,8115.66,8115.66,7481.02,7687.03,74143.948941,-428.79,0.0,428.79,124.449293,129.792133,0.958835,48.95,8219.4922,7999.1956,7791.6052,7025.9258,6073.5349,5578.0967,427.887,560.408,-132.521,0.0,0.0,0.0,0.0,7481.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-05 00:00:00+0000,7687.04,7896.7,7572.78,7776.5,48679.656455,89.47,89.47,0.0,121.950772,120.521266,1.011861,50.29,8151.3395,7977.9865,7790.4863,7055.3601,6107.257,5599.9714,360.8532,520.497,-159.6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06 00:00:00+0000,7778.08,7868.13,7444.58,7786.7,36624.118747,10.2,10.2,0.0,113.968574,111.912604,1.018371,50.46,8095.2411,7959.7688,7790.2058,7084.0401,6140.5133,5621.7299,305.0353,477.4047,-172.3694,0.0,0.0,0.0,7444.58,7444.58,0.0,0.0,0.0,7444.58,7444.58,0.0,0.0,0.0,0.0
2019-06-07 00:00:00+0000,7787.57,8100.0,7737.49,7980.53,33942.225658,193.83,193.83,0.0,119.672962,103.918847,1.1516,53.52,8077.5933,7961.746,7804.3039,7119.1966,6176.9493,5645.2005,273.2894,436.5816,-163.2922,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08 00:00:00+0000,7978.94,8044.65,7751.0,7893.62,22657.329634,-86.91,0.0,86.91,111.124893,102.703929,1.081993,51.97,8049.2897,7955.2578,7810.9199,7149.5661,6210.9428,5667.5729,238.3698,396.9393,-158.5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8044.65,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09 00:00:00+0000,7895.28,7935.0,7506.66,7628.13,31568.465157,-265.49,0.0,265.49,103.187401,114.331505,0.902528,47.44,7984.4959,7924.1028,7797.3799,7168.3333,6239.0059,5687.0809,187.116,354.9746,-167.8586,0.0,0.0,0.0,0.0,7506.66,0.0,0.0,0.0,0.0,7506.66,0.0,0.0,0.0,0.0
2019-06-10 00:00:00+0000,7627.57,8020.0,7511.0,7982.75,36756.078468,354.62,354.62,0.0,121.146872,106.164969,1.141119,53.3,7984.2273,7929.6883,7811.1111,7200.2712,6273.5355,5709.9234,173.1162,318.6029,-145.4867,0.0,8020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11 00:00:00+0000,7981.0,8010.0,7692.23,7884.9,30334.999427,-97.85,0.0,97.85,112.493524,105.571043,1.065572,51.59,7968.9462,7925.4227,7816.5769,7227.1194,6305.4437,5731.5649,152.3693,285.3562,-132.9869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-12 00:00:00+0000,7884.9,8200.0,7788.99,8127.64,41597.082622,242.74,242.74,0.0,121.796844,98.030254,1.242441,55.41,7993.3606,7944.6815,7839.6186,7262.4339,6341.5268,5755.4065,153.742,259.0334,-105.2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-13 00:00:00+0000,8127.64,8309.82,8010.03,8218.54,30467.764341,90.9,90.9,0.0,119.589927,91.028093,1.313769,56.78,8028.0036,7970.7633,7867.6869,7299.9283,6378.6953,5779.9153,160.3167,239.29,-78.9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-14 00:00:00+0000,8216.44,8684.41,8144.32,8650.0,39835.246255,431.46,431.46,0.0,141.866361,84.526086,1.678374,62.66,8123.6953,8035.4525,7925.636,7352.8723,6423.6717,5808.4733,198.0593,231.0439,-32.9846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-15 00:00:00+0000,8650.88,8864.99,8567.63,8808.7,31791.636039,158.7,158.7,0.0,143.068764,78.488508,1.822799,64.57,8229.0807,8109.0951,7991.0481,7409.9636,6470.9,5838.3263,238.0326,232.4416,5.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16 00:00:00+0000,8810.77,9333.0,8760.0,8953.33,63289.251219,144.63,144.63,0.0,143.180281,72.882186,1.964544,66.27,8340.5036,8189.4984,8062.3283,7470.4877,6520.057,5869.3214,278.1753,241.5884,36.5869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-17 00:00:00+0000,8953.0,9444.0,8950.0,9313.96,47895.485374,360.63,360.63,0.0,158.712404,67.676316,2.345169,70.11,8490.2662,8296.59,8155.0417,7542.7808,6575.3818,5903.5964,335.2245,260.3156,74.9089,0.0,9444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-18 00:00:00+0000,9312.13,9336.36,8950.0,9081.55,51554.569401,-232.41,0.0,232.41,147.375804,79.443008,1.855114,64.98,8581.2329,8371.3481,8223.672,7603.1247,6625.0089,5935.2178,357.5609,279.7647,77.7962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19 00:00:00+0000,9081.97,9304.0,8960.0,9255.49,32147.706495,173.94,173.94,0.0,149.273247,73.768507,2.023536,66.93,8684.9648,8455.5521,8300.1029,7667.9233,6677.0976,5968.2554,384.8619,300.7841,84.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20 00:00:00+0000,9253.76,9590.0,9175.2,9517.12,34556.053982,261.63,261.63,0.0,157.298729,68.499328,2.296354,69.66,8812.9887,8556.6538,8390.2524,7740.4408,6733.3357,6003.5674,422.7363,325.1745,97.5618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-21 00:00:00+0000,9518.06,10174.99,9518.06,10159.86,50484.415892,642.74,642.74,0.0,191.973105,63.606519,3.018136,75.11,9020.1996,8709.3401,8521.3344,7835.32,6801.1877,6044.9236,498.8652,359.9127,138.9525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-22 00:00:00+0000,10159.86,11160.0,9921.72,10729.5,104169.447976,569.64,569.64,0.0,218.949312,59.063196,3.707035,78.76,9283.1689,8901.7363,8684.9022,7948.8173,6878.976,6091.5363,598.2667,407.5835,190.6832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23 00:00:00+0000,10729.0,11392.64,10555.18,10906.07,57445.323945,176.57,176.57,0.0,215.922218,54.844396,3.936997,79.74,9532.846,9092.6252,8849.4332,8064.788,6958.7205,6139.4421,683.4128,462.7493,220.6635,0.0,11392.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24 00:00:00+0000,10905.95,11143.63,10620.8,11056.59,43101.045285,150.52,150.52,0.0,211.250631,50.926939,4.148112,80.58,9767.2682,9279.6695,9012.9263,8182.1135,7039.8664,6188.3689,754.3419,521.0679,233.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25 00:00:00+0000,11056.59,11850.0,11026.0,11820.86,61276.686648,764.27,764.27,0.0,250.752015,47.2893,5.302511,84.13,10083.2054,9521.6876,9220.9214,8324.8095,7134.5395,6244.4136,862.284,589.3111,272.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26 00:00:00+0000,11821.28,13970.0,11741.0,13093.8,155930.147386,1272.94,1272.94,0.0,323.765442,43.911493,7.373137,88.06,10546.3738,9861.8888,9507.8013,8511.8287,7252.5447,6312.5667,1038.5725,679.1634,359.4091,13970.0,13970.0,13970.0,0.0,0.0,0.0,13970.0,13970.0,0.0,0.0,13970.0,0.0,0.0,0.0
2019-06-27 00:00:00+0000,13098.38,13478.04,10525.1,11329.99,173894.820889,-1763.81,0.0,1763.81,300.639339,166.761386,1.802811,64.32,10666.9301,10001.708,9642.7782,8622.3448,7333.2862,6362.4913,1024.1519,748.1611,275.9908,0.0,0.0,0.0,0.0,10525.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28 00:00:00+0000,11329.99,12480.0,10982.88,12400.63,95795.203964,1070.64,1070.64,0.0,355.639386,154.849858,2.296672,69.67,10933.6532,10230.1767,9847.0635,8770.5129,7433.6296,6422.5723,1086.5897,815.8468,270.7429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29 00:00:00+0000,12407.06,12441.54,11475.02,11903.13,69642.074157,-497.5,0.0,497.5,330.236573,179.324868,1.841555,64.81,11082.8035,10389.5056,9999.3647,8893.3606,7522.1346,6477.1052,1083.4388,869.3652,214.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30 00:00:00+0000,11903.13,12180.0,10766.03,10854.1,84512.530443,-1049.03,0.0,1049.03,306.648246,241.446663,1.270045,55.95,11047.6183,10433.7527,10062.6785,8970.2524,7588.1141,6520.6574,984.9398,892.4801,92.4597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01 00:00:00+0000,10854.1,11282.28,10030.0,10624.93,90962.268271,-229.17,0.0,229.17,284.7448,240.569759,1.183627,54.2,10982.5893,10451.9601,10104.3267,9035.1417,7648.2491,6561.4959,878.2626,889.6366,-11.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02 00:00:00+0000,10624.9,10938.75,9727.0,10842.85,109561.038728,217.92,217.92,0.0,279.9716,223.386205,1.253307,55.62,10961.091,10489.1877,10159.0322,9106.0322,7711.5085,6604.0965,802.0588,872.1211,-70.0623,0.0,0.0,0.0,9727.0,9727.0,0.0,0.0,0.0,0.0,9727.0,0.0,0.0,0.0,0.0
2019-07-03 00:00:00+0000,10844.98,11991.89,10841.04,11940.0,96815.90029,1097.15,1097.15,0.0,338.341486,207.430048,1.631111,61.99,11111.6924,10627.3603,10290.9557,9217.1682,7795.241,6657.1901,820.7367,861.8442,-41.1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11991.89,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04 00:00:00+0000,11940.0,12000.0,11055.0,11145.67,66512.221892,-794.33,0.0,794.33,314.174237,249.351473,1.259965,55.75,11116.9197,10676.7231,10354.2679,9292.7957,7861.5861,6701.8515,762.6518,842.0057,-79.3539,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05 00:00:00+0000,11145.67,11406.83,10796.44,10970.73,63534.350582,-174.94,0.0,174.94,291.73322,244.036368,1.19545,54.45,11094.429,10704.7238,10399.9317,9358.5971,7923.1533,6744.3279,694.4973,812.504,-118.0067,0.0,0.0,0.0,0.0,10796.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06 00:00:00+0000,10982.41,11665.0,10964.51,11256.49,51469.496331,285.76,285.76,0.0,291.306561,226.605199,1.285525,56.25,11119.3614,10757.2729,10463.3805,9433.0242,7989.16,6789.2251,655.9809,781.1994,-125.2185,0.0,11665.0,0.0,0.0,0.0,0.0,0.0,0.0,10964.51,10964.51,0.0,0.0,0.0,0.0
2019-07-07 00:00:00+0000,11256.45,11538.0,11094.37,11406.24,38884.795599,149.75,149.75,0.0,281.195378,210.419113,1.336359,57.2,11163.4966,10819.0793,10533.2219,9510.4052,8056.8249,6835.1655,630.2747,751.0145,-120.7398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08 00:00:00+0000,11410.0,12338.03,11220.0,12238.6,52182.367215,832.36,832.36,0.0,320.56428,195.389176,1.640645,62.13,11328.8971,10954.2718,10659.5462,9617.3933,8139.6324,6888.931,669.3509,734.6817,-65.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09 00:00:00+0000,12238.6,12794.73,12068.0,12543.41,78442.130343,304.81,304.81,0.0,319.438974,181.432806,1.760646,63.78,11515.7453,11105.6183,10799.0917,9732.139,8226.8359,6945.1945,716.6536,731.0761,-14.4225,0.0,0.0,0.0,0.0,0.0,0.0,12794.73,12794.73,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10 00:00:00+0000,12548.51,13147.08,11569.0,12108.37,109246.044997,-435.04,0.0,435.04,296.621904,199.547606,1.486472,59.78,11606.9183,11201.1184,10896.0753,9825.3245,8303.698,6996.5694,710.843,727.0295,-16.1865,13147.08,13147.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11 00:00:00+0000,12108.11,12111.73,11000.0,11342.89,87506.461058,-765.48,0.0,765.48,275.434625,239.971348,1.147781,53.44,11566.2986,11214.6205,10929.1727,9884.8369,8363.88,7039.8164,637.1259,709.0488,-71.9229,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12 00:00:00+0000,11342.88,11885.0,11073.0,11757.22,56321.858281,414.33,414.33,0.0,285.355723,222.830537,1.280595,56.15,11595.6711,11266.2966,10990.5095,9958.2637,8431.0748,7086.7557,605.1616,688.2713,-83.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13 00:00:00+0000,11757.22,11799.98,10830.0,11355.76,54245.594548,-401.46,0.0,401.46,264.973171,235.589784,1.124723,52.94,11558.7617,11274.8169,11017.5651,10013.0675,8488.9894,7129.2334,541.1966,658.8564,-117.6598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-14 00:00:00+0000,11355.78,11452.0,10103.0,10174.18,72517.579236,-1181.58,0.0,1181.58,246.046516,303.160514,0.811605,44.8,11345.7491,11169.9944,10955.0921,10019.3856,8522.3595,7159.5313,390.657,605.2165,-214.5595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15 00:00:00+0000,10174.18,11100.0,9860.0,10838.72,81922.426332,664.54,664.54,0.0,275.938908,281.506192,0.980223,49.5,11267.7446,11138.4444,10946.472,10051.5164,8568.228,7196.1402,321.2726,548.4277,-227.1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16 00:00:00+0000,10833.78,11028.0,9350.01,9439.59,97219.443413,-1399.13,0.0,1399.13,256.228986,361.336464,0.709115,41.49,10986.4901,10976.6488,10834.8511,10027.5193,8585.4827,7218.4631,151.639,469.07,-317.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17 00:00:00+0000,9430.17,9957.0,9060.0,9667.92,84942.672717,228.33,228.33,0.0,254.236201,335.526717,0.757723,43.11,10783.6331,10852.0079,10748.4117,10013.4173,8606.9171,7242.8358,35.2214,382.3003,-347.0789,0.0,0.0,0.0,9060.0,9060.0,9060.0,0.0,0.0,9060.0,9060.0,0.0,0.0,0.0,0.0
2019-07-18 00:00:00+0000,9668.86,10788.0,9252.0,10627.16,80283.310252,959.24,959.24,0.0,304.593615,311.560523,0.977639,49.43,10759.5604,10830.5939,10739.4301,10037.4857,8646.9219,7276.5106,20.1303,309.8663,-289.736,0.0,10788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19 00:00:00+0000,10628.64,10769.71,10121.84,10504.29,56546.932133,-122.87,0.0,122.87,282.836928,298.082628,0.948854,48.69,10720.288,10799.5173,10722.0123,10055.7917,8683.7015,7308.6278,-1.7243,247.5482,-249.2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-20 00:00:00+0000,10505.78,11068.99,10350.0,10740.23,47331.899848,235.94,235.94,0.0,279.487147,276.791012,1.009741,50.24,10723.356,10793.8709,10723.3618,10082.6324,8724.4248,7342.7731,-0.0058,198.0374,-198.0432,0.0,11068.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-21 00:00:00+0000,10740.27,10817.9,10288.0,10589.45,38834.287935,-150.78,0.0,150.78,259.523779,267.790225,0.969131,49.22,10702.7551,10774.4022,10713.4424,10102.5076,8761.356,7375.0784,-10.6873,156.2924,-166.9797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22 00:00:00+0000,10590.15,10683.16,10100.0,10340.31,40467.954839,-249.14,0.0,249.14,240.986366,266.458066,0.904406,47.49,10646.9943,10733.0601,10685.803,10111.8332,8792.6224,7404.5832,-38.8087,117.2722,-156.0809,0.0,0.0,0.0,0.0,0.0,0.0,10683.16,10683.16,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23 00:00:00+0000,10343.08,10343.97,9822.0,9864.91,47624.37071,-475.4,0.0,475.4,223.773054,281.38249,0.795263,44.3,10526.6736,10650.3791,10624.9961,10102.15,8813.8558,7429.064,-98.3225,74.1533,-172.4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24 00:00:00+0000,9864.78,9937.0,9525.0,9763.28,43475.380377,-101.63,0.0,101.63,207.789264,268.543026,0.773765,43.62,10409.2285,10565.8935,10561.1653,10088.8609,8832.6563,7452.2901,-151.9368,28.9353,-180.8721,0.0,0.0,0.0,0.0,9525.0,0.0,0.0,0.0,0.0,9525.0,0.0,0.0,0.0,0.0
2019-07-25 00:00:00+0000,9763.4,10175.0,9720.03,9879.87,37873.354728,116.59,116.59,0.0,201.275031,249.361381,0.807162,44.66,10327.7887,10500.5579,10510.6989,10080.6652,8853.3932,7476.4451,-182.9102,-13.4338,-169.4764,0.0,10175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26 00:00:00+0000,9882.15,9889.98,9637.0,9824.0,27167.463217,-55.87,0.0,55.87,186.898243,235.540568,0.793486,44.24,10250.2827,10436.1239,10459.8324,10070.5999,8872.6132,7499.8039,-209.5497,-52.657,-156.8927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889.98,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27 00:00:00+0000,9824.0,10188.66,9333.0,9476.52,43809.778301,-347.48,0.0,347.48,173.548369,243.536242,0.712618,41.61,10131.2423,10344.733,10386.9944,10047.3027,8884.5717,7519.4727,-255.7521,-93.276,-162.4761,0.0,10188.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9333.0,0.0,0.0,0.0,0.0
2019-07-28 00:00:00+0000,9478.92,9594.99,9165.0,9541.54,29401.022937,65.02,65.02,0.0,165.796343,226.140796,0.733155,42.3,10040.5189,10268.2384,10324.3682,10027.4688,8897.581,7539.5927,-283.8493,-131.3907,-152.4586,0.0,0.0,0.0,9165.0,9165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29 00:00:00+0000,9541.54,9729.0,9395.0,9507.64,29021.937411,-33.9,0.0,33.9,153.953747,212.409311,0.724798,42.02,9958.5375,10195.8005,10263.8698,10007.0834,8909.6614,7559.1753,-305.3323,-166.179,-139.1533,0.0,9729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30 00:00:00+0000,9509.07,9714.28,9402.0,9574.21,32536.368834,66.57,66.57,0.0,147.712051,197.237217,0.748906,42.82,9899.4102,10136.6014,10212.7839,9990.108,8922.8207,7579.2254,-313.3737,-195.6179,-117.7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31 00:00:00+0000,9575.0,10109.8,9555.0,10080.53,39515.35456,506.32,506.32,0.0,173.326905,183.148844,0.946372,48.62,9927.2748,10131.2613,10202.9873,9993.6539,8945.7457,7604.114,-275.7125,-211.6369,-64.0756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01 00:00:00+0000,10080.53,10467.86,9863.46,10374.99,41727.637028,294.46,294.46,0.0,181.979269,170.066784,1.070046,51.69,9996.1541,10154.4735,10215.7282,10008.6083,8974.0475,7631.6849,-219.5741,-213.2243,-6.3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02 00:00:00+0000,10375.0,10670.0,10281.35,10523.75,42990.444221,148.76,148.76,0.0,179.606464,157.919157,1.137332,53.21,10077.3227,10189.6427,10238.5447,10028.8099,9004.7347,7660.4617,-161.222,-202.8238,41.6018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03 00:00:00+0000,10523.75,10904.77,10497.93,10816.86,33802.318824,293.11,293.11,0.0,187.713859,146.639217,1.280107,56.14,10191.0976,10249.3777,10281.3828,10059.7138,9040.6184,7691.8686,-90.2852,-180.3161,90.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04 00:00:00+0000,10816.86,11040.0,10552.0,10929.23,39924.745141,112.37,112.37,0.0,182.332155,136.164987,1.339053,57.25,10304.6565,10314.1255,10329.3715,10093.8125,9078.0166,7724.0812,-24.715,-149.1959,124.4809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05 00:00:00+0000,10929.99,11937.52,10927.8,11828.8,65153.673713,899.57,899.57,0.0,233.56343,126.438917,1.847243,64.88,10539.1401,10458.3802,10440.4403,10161.8512,9132.4876,7764.9241,98.6998,-99.6168,198.3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06 00:00:00+0000,11830.0,12330.7,11226.7,11481.69,76705.389875,-347.11,0.0,347.11,216.880328,142.201137,1.525166,60.4,10684.1478,10555.8383,10517.5699,10213.6096,9179.0065,7801.9069,166.5779,-46.3778,212.9557,12330.7,12330.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07 00:00:00+0000,11481.69,12141.17,11382.84,11975.03,69173.390353,493.34,493.34,0.0,236.627447,132.043913,1.792036,64.18,10882.745,10690.9994,10625.5299,10282.6849,9234.3733,7843.4305,257.2151,14.3408,242.8743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 00:00:00+0000,11975.04,12060.0,11521.0,11999.77,51207.257174,24.74,24.74,0.0,221.492629,122.612205,1.806448,64.37,11054.595,10815.6442,10727.3255,10350.0216,9289.1336,7884.7871,327.2695,76.9265,250.343,0.0,0.0,0.0,0.0,0.0,0.0,12060.0,12060.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 00:00:00+0000,11994.17,12045.68,11700.0,11879.99,39427.152588,-119.78,0.0,119.78,205.671727,122.409905,1.680189,62.69,11181.5789,10917.0105,10812.708,10410.0204,9340.4377,7924.5404,368.8709,135.3154,233.5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10 00:00:00+0000,11879.98,11985.0,11270.0,11309.31,42633.087048,-570.68,0.0,570.68,190.980889,154.429198,1.236689,55.29,11201.2298,10954.3724,10849.4934,10445.2866,9379.4253,7958.2197,351.7364,178.5996,173.1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11 00:00:00+0000,11309.24,11600.0,11112.11,11549.97,26772.90691,240.66,240.66,0.0,194.529397,143.398541,1.356565,57.57,11254.8821,11011.0959,10901.3805,10488.6075,9422.4063,7993.9585,353.5016,213.58,139.9216,0.0,0.0,0.0,0.0,11112.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 00:00:00+0000,11539.08,11577.89,11235.32,11396.08,17568.227075,-153.89,0.0,153.89,180.63444,144.147931,1.253119,55.62,11276.6049,11047.7611,10938.0249,10524.1947,9461.489,8027.8104,338.58,238.58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13 00:00:00+0000,11398.35,11456.16,10788.45,10892.71,33234.72968,-503.37,0.0,503.37,167.73198,169.80665,0.987782,49.69,11217.5441,11032.9943,10934.6683,10538.6463,9489.83,8056.3169,282.8758,247.4392,35.4366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14 00:00:00+0000,10893.36,10897.48,9928.1,10050.37,54451.847499,-842.34,0.0,842.34,155.751124,217.844746,0.714964,41.69,11037.9789,10939.4111,10869.1647,10519.4982,9500.9298,8076.1582,168.8142,231.7142,-62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-15 00:00:00+0000,10055.16,10460.0,9911.0,10293.93,38174.45112,243.56,243.56,0.0,162.023187,202.284407,0.800967,44.47,10923.5098,10877.9367,10826.5547,10510.6524,9516.6328,8098.2256,96.9551,204.7624,-107.8073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16 00:00:00+0000,10296.77,10536.03,9750.0,10331.54,51758.142918,37.61,37.61,0.0,153.136531,187.835521,0.815269,44.91,10832.4375,10825.8989,10789.8869,10503.6284,9532.7695,8120.4476,42.5506,172.32,-129.7694,0.0,10536.03,0.0,9750.0,9750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
