date,vol_30
2025-02-03 00:00:00+00:00,0.13220437145091213
2025-02-04 00:00:00+00:00,0.1371508658379941
2025-02-05 00:00:00+00:00,0.13141914803876031
2025-02-06 00:00:00+00:00,0.12079258549599815
2025-02-07 00:00:00+00:00,0.11931891733975813
