date,Buy_Signal,Buy_Signal_Date,Stoploss_Trigger,Stoploss_Trigger_Date,Actual_Buy,Buy_Quantity,Total_Buy_Quantity,Actual_Sell,Available_Capital_for_trade,Current_Capital_Value,Stoploss,LM_Low_window_1_CS_last,LM_Low_window_1_CS_last_date,First_buy_date,Divg_Slope,Trade_Profit,Trade_Loss,Trade_Brokerage_Paid
2021-11-15 00:00:00+00:00,0,0,0,0,0,0.0,0.28061691812173906,0,0.0,16450.330586470947,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2021-11-22 00:00:00+00:00,0,0,0,0,0,0.0,0.28061691812173906,0,0.0,16072.30031139243,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2021-11-29 00:00:00+00:00,0,0,0,0,0,0.0,0.28061691812173906,0,0.0,13861.445891124404,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2021-12-06 00:00:00+00:00,1,2021-12-06 00:00:00+00:00,0,0,0,0.0,0.28061691812173906,0,0.0,14045.971157973714,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,60.61363636363643,0.0,0.0,0.0
2021-12-13 00:00:00+00:00,0,0,0,0,0,0.0,0.28061691812173906,0,0.0,13099.54289673207,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2021-12-20 00:00:00+00:00,1,2021-12-20 00:00:00+00:00,0,0,0,0.0,0.28061691812173906,0,0.0,14248.46151992118,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,123.23232323232322,0.0,0.0,0.0
2021-12-27 00:00:00+00:00,0,0,0,0,0,0.0,0.28061691812173906,0,0.0,13269.302101349815,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 00:00:00+00:00,0,0,0,0,0,0.0,0.28061691812173906,0,0.0,11747.92064273772,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,0,0,0,0,0,0.0,0.28061691812173906,0,0.0,12086.636487587384,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-17 00:00:00+00:00,0,0,1,2022-01-17 00:00:00+00:00,0,0.0,0.28061691812173906,0,0.0,10170.833919709277,39600.0,39600.0,2021-09-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,0,0,0,0,0,0.0,0.0,1,10160.663085789569,10160.663085789569,0.0,39600.0,2021-09-20 00:00:00+00:00,0,0.0,160.66308578956887,0.0,20.16084390971927
2022-01-31 00:00:00+00:00,1,2022-01-31 00:00:00+00:00,0,0,0,0.0,0.0,0,10160.663085789569,10160.663085789569,32917.17,39600.0,2021-09-20 00:00:00+00:00,0,10.649650832475494,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,0,0,0,0,1,0.23950694200511582,0.23950694200511582,0,0.0,10072.14350672286,32917.17,39600.0,2021-09-20 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9193.92663698676,32917.17,39600.0,2021-09-20 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-21 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9029.188972136802,32917.17,39600.0,2021-09-20 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9202.050712459573,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9047.935180487542,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-03-14 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9882.56178677871,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-03-21 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,11215.573598549483,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-03-28 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,11114.88248506111,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-04-04 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,10097.337241952377,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-04-11 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9503.185185712027,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-04-18 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9448.57999800428,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-04-25 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,9213.436872482496,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-05-02 00:00:00+00:00,0,0,0,0,0,0.0,0.23950694200511582,0,0.0,8152.433094746935,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-05-09 00:00:00+00:00,0,0,1,2022-05-09 00:00:00+00:00,0,0.0,0.23950694200511582,0,0.0,7503.486640314653,32917.17,32917.17,2022-01-24 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-05-16 00:00:00+00:00,1,2022-05-16 00:00:00+00:00,0,0,0,0.0,0.0,1,7495.983153674339,7495.983153674339,26700.0,32917.17,2022-01-24 00:00:00+00:00,0,125.91544169805603,0.0,2664.6799321152303,17.65399921353101
2022-05-23 00:00:00+00:00,0,0,0,0,1,0.24719455874544255,0.24719455874544255,0,-9.094947017729282e-13,7284.353976566575,26700.0,32917.17,2022-01-24 00:00:00+00:00,2022-05-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-05-30 00:00:00+00:00,1,2022-05-30 00:00:00+00:00,0,0,0,0.0,0.24719455874544255,0,-9.094947017729282e-13,7395.865913962231,26700.0,32917.17,2022-01-24 00:00:00+00:00,2022-05-23 00:00:00+00:00,87.5211039959853,0.0,0.0,0.0
2022-06-06 00:00:00+00:00,0,0,1,2022-06-06 00:00:00+00:00,0,0.0,0.24719455874544255,0,-9.094947017729282e-13,6569.079217217524,26700.0,32917.17,2022-01-24 00:00:00+00:00,2022-05-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-06-13 00:00:00+00:00,0,0,0,0,0,0.0,0.0,1,6562.510138000307,6562.510138000307,0.0,32917.17,2022-01-24 00:00:00+00:00,0,0.0,0.0,933.4730156740316,14.057573876232851
2022-06-20 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,32917.17,2022-01-24 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-06-27 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,32917.17,2022-01-24 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-07-04 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,32917.17,2022-01-24 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-07-11 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,32917.17,2022-01-24 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-07-18 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-07-25 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-08-01 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-08-08 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-08-15 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
