date,open,high,low,close,volume
2017-10-25 05:30:00+05:30,425.0,449.0,390.05,437.15,1736006.0
2017-10-26 05:30:00+05:30,439.75,439.75,422.5,426.05,776044.0
2017-10-27 05:30:00+05:30,425.0,429.0,415.0,417.45,292302.0
2017-10-30 05:30:00+05:30,417.45,430.0,413.15,427.75,450234.0
2017-10-31 05:30:00+05:30,425.0,437.5,422.05,431.0,453508.0
2017-11-01 05:30:00+05:30,432.5,434.0,422.3,424.0,204060.0
2017-11-02 05:30:00+05:30,422.5,426.25,417.5,418.9,127588.0
2017-11-03 05:30:00+05:30,416.0,421.0,414.0,415.05,143236.0
2017-11-06 05:30:00+05:30,414.0,416.0,407.55,408.9,152548.0
2017-11-07 05:30:00+05:30,408.9,415.0,401.3,403.4,157780.0
2017-11-08 05:30:00+05:30,403.0,405.5,399.55,400.05,128766.0
2017-11-09 05:30:00+05:30,400.5,405.0,395.0,395.7,131248.0
2017-11-10 05:30:00+05:30,395.05,415.0,395.05,411.05,239556.0
2017-11-13 05:30:00+05:30,412.55,424.5,403.75,405.95,221274.0
2017-11-14 05:30:00+05:30,411.75,416.7,408.05,412.45,135136.0
2017-11-15 05:30:00+05:30,412.5,412.5,398.5,400.0,79620.0
2017-11-16 05:30:00+05:30,400.3,406.5,400.0,401.3,72850.0
2017-11-17 05:30:00+05:30,401.9,405.0,396.0,396.9,160606.0
2017-11-20 05:30:00+05:30,397.5,401.15,396.05,399.95,168728.0
2017-11-21 05:30:00+05:30,398.05,410.4,396.55,398.25,225272.0
2017-11-22 05:30:00+05:30,400.0,404.4,398.5,399.25,91316.0
2017-11-23 05:30:00+05:30,398.55,402.35,396.0,397.1,98034.0
2017-11-24 05:30:00+05:30,399.9,399.9,396.3,397.9,78530.0
2017-11-27 05:30:00+05:30,398.0,398.7,392.5,393.6,163922.0
2017-11-28 05:30:00+05:30,393.0,400.0,393.0,399.05,156848.0
2017-11-29 05:30:00+05:30,398.75,402.95,397.25,400.75,103296.0
2017-11-30 05:30:00+05:30,401.5,406.0,397.55,401.65,105690.0
2017-12-01 05:30:00+05:30,403.2,403.2,397.5,398.5,103934.0
2017-12-04 05:30:00+05:30,398.5,400.0,393.05,397.95,79666.0
2017-12-05 05:30:00+05:30,397.9,399.0,395.05,396.65,56140.0
2017-12-06 05:30:00+05:30,397.5,400.9,393.0,400.4,82370.0
2017-12-07 05:30:00+05:30,397.8,403.0,397.8,401.3,69540.0
2017-12-08 05:30:00+05:30,399.5,402.3,397.75,400.7,58636.0
2017-12-11 05:30:00+05:30,400.95,401.55,395.0,395.9,65328.0
2017-12-12 05:30:00+05:30,395.0,399.0,395.0,395.2,49110.0
2017-12-13 05:30:00+05:30,394.15,397.3,392.5,393.5,42566.0
2017-12-14 05:30:00+05:30,392.7,394.2,388.5,389.45,53020.0
2017-12-15 05:30:00+05:30,391.15,393.0,387.5,390.2,61352.0
2017-12-18 05:30:00+05:30,390.0,392.45,383.5,391.0,59804.0
2017-12-19 05:30:00+05:30,391.3,394.75,388.8,391.2,125558.0
2017-12-20 05:30:00+05:30,389.55,395.0,389.55,392.55,40452.0
2017-12-21 05:30:00+05:30,393.5,393.5,390.0,390.3,63848.0
2017-12-22 05:30:00+05:30,389.0,391.1,386.55,386.9,97552.0
2017-12-26 05:30:00+05:30,387.5,390.9,385.5,389.8,123542.0
2017-12-27 05:30:00+05:30,390.0,390.0,381.75,382.7,115434.0
2017-12-28 05:30:00+05:30,382.7,386.6,380.3,380.7,61566.0
2017-12-29 05:30:00+05:30,381.0,381.3,376.25,376.85,95098.0
2018-01-01 05:30:00+05:30,382.4,382.4,382.4,382.4,0.0
2018-01-02 05:30:00+05:30,382.4,385.0,380.0,381.4,50220.0
2018-01-03 05:30:00+05:30,381.45,384.9,381.45,382.95,58816.0
2018-01-04 05:30:00+05:30,382.5,388.95,381.0,383.9,66778.0
2018-01-05 05:30:00+05:30,384.0,387.0,382.0,382.2,54788.0
2018-01-08 05:30:00+05:30,382.25,387.5,382.25,386.05,304588.0
2018-01-09 05:30:00+05:30,387.0,387.45,385.0,386.1,83762.0
2018-01-10 05:30:00+05:30,385.0,386.95,384.55,385.45,86812.0
2018-01-11 05:30:00+05:30,384.0,386.0,384.0,385.25,44808.0
2018-01-12 05:30:00+05:30,385.0,402.3,385.0,400.95,264278.0
2018-01-15 05:30:00+05:30,403.0,404.75,398.75,400.0,147154.0
2018-01-16 05:30:00+05:30,396.8,403.5,388.5,400.0,213954.0
2018-01-17 05:30:00+05:30,401.0,403.5,395.0,397.55,95828.0
2018-01-18 05:30:00+05:30,401.5,401.9,392.8,396.4,101520.0
2018-01-19 05:30:00+05:30,396.5,399.25,388.5,391.4,76756.0
2018-01-22 05:30:00+05:30,390.15,396.05,388.65,392.4,66818.0
2018-01-23 05:30:00+05:30,392.05,393.95,389.05,390.0,85294.0
2018-01-24 05:30:00+05:30,390.0,390.45,386.25,387.55,71524.0
2018-01-25 05:30:00+05:30,388.05,394.55,385.0,386.0,210588.0
2018-01-29 05:30:00+05:30,384.55,386.95,382.5,383.4,414592.0
2018-01-30 05:30:00+05:30,382.55,389.0,379.5,381.0,69048.0
2018-01-31 05:30:00+05:30,381.05,383.25,377.5,378.3,37476.0
2018-02-01 05:30:00+05:30,382.95,387.9,375.0,376.65,176690.0
