date,open,high,low,close,volume
2007-10-15 05:30:00+05:30,147.85,149.0,142.0,144.0,34888.0
2007-10-16 05:30:00+05:30,142.5,146.5,140.4,143.0,21728.0
2007-10-17 05:30:00+05:30,135.0,140.95,127.55,140.0,14452.0
2007-10-18 05:30:00+05:30,139.05,147.5,139.05,142.5,20484.0
2007-10-19 05:30:00+05:30,141.5,144.5,140.0,141.05,9154.0
2007-10-22 05:30:00+05:30,133.0,145.45,133.0,144.95,10082.0
2007-10-23 05:30:00+05:30,145.55,149.0,144.0,146.8,8586.0
2007-10-24 05:30:00+05:30,148.45,154.0,137.25,150.55,17220.0
2007-10-25 05:30:00+05:30,151.75,161.0,149.5,156.0,28566.0
2007-10-26 05:30:00+05:30,157.5,170.35,154.0,167.8,38702.0
2007-10-29 05:30:00+05:30,174.8,178.05,169.95,175.8,27892.0
2007-10-30 05:30:00+05:30,177.0,177.9,168.1,175.9,25522.0
2007-10-31 05:30:00+05:30,177.4,191.5,174.0,188.5,34192.0
2007-11-01 05:30:00+05:30,188.35,195.0,172.15,172.5,19030.0
2007-11-02 05:30:00+05:30,170.0,184.5,167.5,182.6,13192.0
2007-11-05 05:30:00+05:30,184.45,187.0,177.55,183.5,10268.0
2007-11-06 05:30:00+05:30,184.5,185.5,178.0,178.55,13920.0
2007-11-07 05:30:00+05:30,182.5,186.85,178.05,182.4,9656.0
2007-11-08 05:30:00+05:30,179.0,182.0,170.3,179.45,4696.0
2007-11-09 05:30:00+05:30,175.5,181.0,172.85,174.5,522.0
2007-11-12 05:30:00+05:30,172.4,173.0,167.55,170.25,4946.0
2007-11-13 05:30:00+05:30,171.0,178.0,170.05,175.15,6560.0
2007-11-14 05:30:00+05:30,177.5,181.0,175.5,176.5,3762.0
2007-11-15 05:30:00+05:30,175.55,181.15,173.8,174.0,6336.0
2007-11-16 05:30:00+05:30,172.0,178.25,170.0,170.0,4472.0
2007-11-19 05:30:00+05:30,173.0,174.8,168.5,170.5,5522.0
2007-11-20 05:30:00+05:30,168.5,175.0,167.5,170.85,6134.0
2007-11-21 05:30:00+05:30,170.0,173.5,162.55,167.25,4776.0
2007-11-22 05:30:00+05:30,165.5,167.45,159.0,161.15,2666.0
2007-11-23 05:30:00+05:30,167.45,173.85,162.5,167.55,4682.0
2007-11-26 05:30:00+05:30,170.25,172.5,166.5,167.5,3648.0
2007-11-27 05:30:00+05:30,168.2,169.9,165.1,165.15,1620.0
2007-11-28 05:30:00+05:30,169.0,172.5,162.25,162.25,6872.0
2007-11-29 05:30:00+05:30,186.0,186.0,156.0,157.55,19950.0
2007-11-30 05:30:00+05:30,160.1,163.95,153.5,156.5,45602.0
2007-12-03 05:30:00+05:30,158.65,162.5,157.55,162.3,8958.0
2007-12-04 05:30:00+05:30,164.0,165.95,160.2,162.55,6460.0
2007-12-05 05:30:00+05:30,163.5,167.7,161.05,166.5,7414.0
2007-12-06 05:30:00+05:30,167.5,176.9,167.5,173.5,17562.0
2007-12-07 05:30:00+05:30,174.0,179.4,172.5,175.6,12334.0
2007-12-10 05:30:00+05:30,181.0,183.7,174.55,180.8,12602.0
2007-12-11 05:30:00+05:30,181.55,183.0,179.25,181.5,8854.0
2007-12-12 05:30:00+05:30,180.0,182.55,175.6,178.0,17142.0
2007-12-13 05:30:00+05:30,179.45,182.35,178.0,180.5,9088.0
2007-12-14 05:30:00+05:30,180.0,181.9,176.05,176.5,3050.0
2007-12-17 05:30:00+05:30,176.0,180.95,173.25,175.05,12226.0
2007-12-18 05:30:00+05:30,177.0,180.0,171.05,173.25,6628.0
2007-12-19 05:30:00+05:30,179.5,185.0,170.05,170.05,7682.0
2007-12-20 05:30:00+05:30,172.25,180.0,168.85,169.05,7340.0
2007-12-24 05:30:00+05:30,171.5,174.25,169.05,169.4,5786.0
2007-12-26 05:30:00+05:30,171.5,172.25,170.0,172.0,11516.0
2007-12-27 05:30:00+05:30,172.5,174.0,168.15,170.0,18042.0
2007-12-28 05:30:00+05:30,172.3,178.95,166.1,178.45,21764.0
2007-12-31 05:30:00+05:30,178.0,181.75,175.3,176.0,12512.0
2008-01-01 05:30:00+05:30,179.45,186.0,177.1,184.45,15484.0
2008-01-02 05:30:00+05:30,185.5,185.95,179.3,184.6,11476.0
2008-01-03 05:30:00+05:30,183.5,189.5,182.1,187.05,16202.0
2008-01-04 05:30:00+05:30,187.5,192.5,184.45,185.05,6304.0
2008-01-07 05:30:00+05:30,184.5,193.25,181.55,193.0,14516.0
2008-01-08 05:30:00+05:30,191.0,194.5,181.5,184.25,13164.0
2008-01-09 05:30:00+05:30,181.2,187.5,180.8,183.05,7466.0
2008-01-10 05:30:00+05:30,184.0,187.95,180.5,180.5,5626.0
2008-01-11 05:30:00+05:30,182.75,183.95,175.0,180.95,3972.0
2008-01-14 05:30:00+05:30,168.9,181.4,168.9,178.05,6470.0
2008-01-15 05:30:00+05:30,179.95,183.85,177.55,178.75,5074.0
2008-01-16 05:30:00+05:30,171.8,177.5,170.85,175.65,2490.0
2008-01-17 05:30:00+05:30,177.45,185.5,175.0,183.75,8332.0
2008-01-18 05:30:00+05:30,185.0,185.0,171.6,173.6,3654.0
2008-01-21 05:30:00+05:30,170.05,176.5,150.5,157.5,13594.0
2008-01-22 05:30:00+05:30,142.6,164.4,134.0,137.5,9464.0
2008-01-23 05:30:00+05:30,142.5,156.0,140.0,144.05,9312.0
2008-01-24 05:30:00+05:30,150.0,155.0,142.5,144.0,9056.0
2008-01-25 05:30:00+05:30,145.25,151.25,141.6,144.25,24188.0
2008-01-28 05:30:00+05:30,143.5,145.5,135.75,143.25,8992.0
2008-01-29 05:30:00+05:30,145.0,147.5,142.5,144.45,2602.0
2008-01-30 05:30:00+05:30,146.5,146.5,142.3,143.0,8552.0
2008-01-31 05:30:00+05:30,143.0,147.5,137.5,138.35,21506.0
