Type,Date,Candle_Percent,MACD_Percent
CBullDivg_Hidden,2021-12-31 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-01-04 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-01-07 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-01-07 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-01-07 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-01-07 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-01-08 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-01-10 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-01-14 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-01-19 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-01-19 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-01-24 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-02-03 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-02-12 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-02-14 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-02-14 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-02-20 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-02-21 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-02-21 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-02-21 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-02-22 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-02-22 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-02-22 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-03-06 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-03-06 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-03-07 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-03-07 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-03-07 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-03-07 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-03-07 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-03-07 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-03-11 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-03-11 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-03-14 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-03-14 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-04 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-04-04 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-08 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-09 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-04-09 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-11 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-12 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-04-12 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-04-18 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-24 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-25 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-04-25 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-04-25 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-04-30 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-05-01 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-05-03 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-05-03 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-05-08 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-05-08 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-05-08 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-05-11 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-05-11 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-05-12 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-05-12 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-05-26 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-05-27 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-06-03 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-06-03 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-06-07 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-06-07 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-06-07 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-06-15 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-06-15 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-06-15 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-06-18 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-06-30 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-07-25 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-07-25 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-02 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-08-02 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-03 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-08-03 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-04 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-04 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-08-04 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-16 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-08-16 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-20 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-08-27 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-08-27 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-28 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-08-28 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-08-28 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-09-01 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-09-04 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-09-04 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-09-16 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-09-22 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-08 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-10 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-11 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-11 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-10-11 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-13 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-10-13 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-13 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-21 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-10-21 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-10-21 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-11-01 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-11-01 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-11-02 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-11-03 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-11-03 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-11-03 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-11-21 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-12-05 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-12-19 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-12-19 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-12-30 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-12-30 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2022-12-30 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2022-12-30 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-04 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-02-04 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-06 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-02-06 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-09 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-10 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-02-10 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-13 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-13 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-24 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-25 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-02-25 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-03-08 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-03-08 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-03-09 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-03-09 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-03-28 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-04-09 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-04-09 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-04-19 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-04-19 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-04-20 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-04-21 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-04-21 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-04-24 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-05-10 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-05-12 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-05-12 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-05-18 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-05-22 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-06-01 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-06-02 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-06-10 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-06-26 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-06-28 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-06-30 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-06-30 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-06-30 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-07-02 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-07-02 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-07-06 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-07-10 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-07-17 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-07-17 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-07-17 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-08-01 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-08-06 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-08-06 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-08-07 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-08-07 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-08-11 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-08-11 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-08-13 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-08-14 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-08-18 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-08-18 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-08-25 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-09-11 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-09-25 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-09-26 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-09-27 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-10-06 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-10-10 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-10-10 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-10-12 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-11-01 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-11-01 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-12-24 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2023-12-24 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-12-26 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2023-12-29 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-01-05 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-01-05 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-01-14 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-01-14 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-01-19 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-01-19 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-01-19 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-01-19 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-02-20 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-02-20 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-02-21 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-02-23 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-02-23 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-02-23 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-02-23 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-02-26 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-02-26 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-03-16 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-03-16 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-03-17 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-03-17 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-03-19 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-03-19 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-03-19 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-03-20 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-03-20 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-01 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-16 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-04-16 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-17 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-04-17 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-19 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-26 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-04-26 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-27 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-04-27 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-29 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-29 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-04-29 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-04-29 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-05-10 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-05-11 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-05-11 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-05-11 08:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-05-11 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-05-30 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-05-31 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-06-10 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-06-10 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-06-10 08:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-06-14 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-06-14 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-06-21 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-06-21 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-07-19 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-07-25 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-03 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-03 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-08-03 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-03 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-08-03 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-03 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-04 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-15 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-08-15 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-30 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-08-30 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-08-30 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-09-01 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-09-02 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-09-05 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-09-05 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-09-06 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-09-06 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-09-24 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-09-24 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-09-26 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-10-02 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-10-02 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-10-10 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-10-23 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-10-26 12:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-10-26 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-11-03 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-11-03 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-11-03 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-11-04 20:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-11-04 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-11-26 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-11-26 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-12-10 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-12-23 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-12-23 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-12-29 20:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-12-30 00:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2024-12-30 00:00:00+00:00,0.1,3.25
CBullDivg_Classic,2024-12-30 04:00:00+00:00,0.1,3.25
CBullDivg_Classic,2025-01-09 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2025-01-09 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2025-01-13 12:00:00+00:00,0.1,3.25
CBullDivg_Classic,2025-01-13 16:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2025-01-13 16:00:00+00:00,0.1,3.25
CBullDivg_Classic,2025-02-03 04:00:00+00:00,0.1,3.25
CBullDivg_Hidden,2025-02-03 04:00:00+00:00,0.1,3.25
