date,Buy_Signal,Buy_Signal_Date,Stoploss_Trigger,Stoploss_Trigger_Date,Actual_Buy,Buy_Quantity,Total_Buy_Quantity,Actual_Sell,Available_Capital_for_trade,Current_Capital_Value,Stoploss,LM_Low_window_1_CS_last,LM_Low_window_1_CS_last_date,First_buy_date,Divg_Slope,Trade_Profit,Trade_Loss,Trade_Brokerage_Paid
2024-11-16 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-17 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-18 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-19 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-20 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-21 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-22 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-23 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-24 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-25 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-26 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-27 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-28 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-29 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-11-30 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,66835.0,2024-11-04 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-01 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-02 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-03 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-04 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-05 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-06 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-07 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-08 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-09 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90791.1,2024-11-26 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-10 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-11 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-12 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-13 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-14 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-15 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-16 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-17 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-18 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-19 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-20 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-21 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-22 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-23 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-24 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,90500.0,2024-12-05 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-25 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-26 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-27 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-28 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-29 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-30 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2024-12-31 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-01 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-02 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-03 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,92232.54,2024-12-20 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-04 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-05 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-06 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-07 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-08 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-09 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-10 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-11 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-12 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-13 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-14 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-15 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-16 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-17 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,91530.45,2024-12-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-18 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-19 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-20 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-21 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-22 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-23 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-24 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-25 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-26 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-27 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-28 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-29 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-30 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-01-31 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,89256.69,2025-01-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-02-01 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,97777.77,2025-01-27 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-02-02 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,97777.77,2025-01-27 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-02-03 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,97777.77,2025-01-27 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-02-04 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,97777.77,2025-01-27 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2025-02-05 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,10000.0,10000.0,0.0,97777.77,2025-01-27 00:00:00+00:00,0,0.0,0.0,0.0,0.0
